text,label
"Dr. Jill Biden is hitting the campaign trail with stops in Minnesota, Michigan &amp; Pennsylvania—we’ll be covering all the action right here.",0
Moderator: Hillary plan calls for more regulation and more government spending. #Debate #BigLeagueTruth,1
Washington (D.C.) is such a mess - nothing works! I will MAKE AMERICA GREAT AGAIN!  Its not going to happen with anyone else.,1
"I agree Mike - thank you to all of our law enforcement officers! #VPDebate""Police officers are the best of us...""@Mike_Pence",1
We are in a battle for the soul of this nation. Donald Trump’s poisonous rhetoric has emboldened the worst among us to crawl out from under their rocks and spread their hate openly.We have to get Trump out of the White House and give hate no safe harbor.,0
"RT @TeamTrump: ""She put the office of Sec of State up for sale. If she ever got the chance, she۪d put the Oval Office up for sale too."" #Fo_",1
"""@UndEngel: @realDonaldTrump @AnnCoulter Couldnt have said it, better... Nothing ""fake"" about you, sir.""",1
"""@AnnCoulter: ""I believe in science"" Dem code for ""were shutting down coal mines, steel plants and any other remaining manufacturing""""",1
Thank you  @kayleighmcenany for your nice words - great knowledge and style! We are doing really well in South Carolina. @CNN @donlemon,1
Why is the @GOP being asked to do a debate that is so much longer than the just-aired and very boring #DemDebate?,1
I have an idea for @JebBush whose campaign is a disaster. Try using your last name &amp; don۪t be ashamed of it!,1
"Wow, new polls just came out from @CNN   Great numbers, especially after total media hit job. Leading Ohio 48 - 44.",1
Wall Street didn't build this country — the middle class did. And unions built the middle class.Donald Trump doesn't understand that. We need a president who does.,0
I was referring to the fact that Jeb Bush wants to keep common core.,1
"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?",1
"I will be interviewed by  @seanhannity tonight at 10:00 on @FoxNews . Much, much, much to talk about!",1
Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!,1
"To everyone on the front lines of the fight against COVID-19, thank you. We truly couldn't get through this without you.",0
Lyin Ted Cruz cant win with the voters so he has to sell himself to the bosses-I am millions of VOTES ahead! Hillary would destroy him &amp; K,1
"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!",1
Donald Trump has a dog whistle about as big as a foghorn.,0
Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!,1
"Looking forward to being in Council Bluffs, Iowa, later today. Despite weather, rally is on -- will be fantastic! #MakeAmericaGreatAgain!",1
.@TulsiGabbard has put her life on the line in service of this country and continues to serve with honor today. I’m grateful to have her support and look forward to working with her to restore honor and decency to the White House.,0
"Its time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada, or get out of race",1
"""@AlbertoMarsano: @realDonaldTrump Looking forward to seeing you in Reno Nevada this Thursday! Nevada stands with you!!!!!!!!!!!!!!""  Nice.",1
.... I only respond to people that register more than 1% in the polls. I never thought he had a chance and I۪ve been proven right.,1
.@CNN is unwatchable. Their news on me is fiction. Theyare a disgrace to the broadcasting industry and an arm of the Clinton campaign.,1
I will be interviewed on @FacetheNation Sunday 10AM on CBS. @johndickerson is a true pro!,1
".@CNN is so disgusting in their bias, but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals.",1
Great rally last night in Massachusetts. 2000 people at a house - must be a record! Unbelievable spirit to MAKE AMERICA GREAT AGAIN.,1
We can’t take four more years of this.,0
"""@BackOnTrackUSA: @seanhannity You are looking &amp; sounding more Presidential everyday. The country is ready for you to #MakeAmericaGreatAgain",1
Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!,1
"We fought a Civil War that would secure a Union that would seek to fulfill the promise of equality for all.And by fits and starts, our better angels have prevailed just enough against our worst impulses to make a new and better nation.Those better angels must prevail again.",0
It was really strange when Hillary was missing from the podium last night. Not very presidential!,1
"""@Cj112Connie I dont get the media??Trump is ahead in every poll, but wont give him credit, they say he wont make it?? 60% of us say yes""",1
Follow @PennBiden to get involved and check out the livestream of my conversation on foreign policy with @Penn president Amy Gutmann today.,0
"""@xXFlame: .@bobvanderplaats Idiot Bob Plaats on CNN is DELUDED! Cruzs favorability ratings are 0%, NO ONE LIKES HIM. VOTE TRUMP INSTEAD!""",1
VP Biden: “The President and I are determined to replace the word ‘outsourcing’ for our children’s generation with the word ‘insourcing.’”,0
The debate last night proved that Hillary is running against the B۝ team. She won۪t be so lucky when it comes to me!,1
Hypocrite! @HillaryClinton claims she needs a public and a private stance۝ in discussions with Wall Street banks. #Debate,1
I will be doing a major sit down interview on State of the Union With Jake Tapper at 9:00 A.M. on @CNN. Enjoy!,1
"You would think a paper like the Washington Post would be fair and objective. For the record, almost all polls showed I won all debates.",1
"Bernie Sanders is lying when he says his disruptors arent told to go to my events. Be careful Bernie, or my supporters will go to yours!",1
.@BrookslawBrooks  Thank you so much for your nice words. I will make you look very smart!,1
"Republicans should never have allowed the 1994 ban on assault weapons and high-capacity magazines to expire.As president, I’ll take on the @NRA once again to ban these weapons of war and get them off our streets.",0
"""@MEMEoryHead: Im one of your biggest fans Mr Trump and I cant wait for you to Make America Great ifAgain! Never forget you have support!""",1
"For years, President Trump and Republicans have waged a war on America's labor unions. It will end on my watch.I'll sign the PRO Act — making it easier for workers to organize and collectively bargain — and be the strongest labor president workers have ever had.",0
"""@MarshallFSmith: @LexingtonBobby @realDonaldTrump And its a Glorious Fall Day in Norfolk!! Knockem dead Donald!"" Thanks!",1
"So funny, Jeb Bush called me a ""highly gifted politician and a great entertainer"" - I assume that is a compliment!",1
Jill and I mourn the loss of the nine service members who perished in a training accident off the coast of California. These brave young men made the ultimate sacrifice in service to their fellow Americans. Our deepest condolences go out to their families.,0
"""@nickmichaels12: Since late July 2015, DJT consistently been the front-runner in public opinion polls for the Republican Party nomination.",1
Guatemalan President Jimmy Morales’s decision to end CICIG’s mandate represents a serious blow to anti-corruption efforts in the hemisphere. The US Administration should condition assistance on CICIG’s continued operation.,0
"Today we join Polish-Americans in celebrating General Pulaski, whose heroism built the American cavalry and saved the life of George Washington. America will always stand with the Polish people against the common threats we face.",0
"""@Douglasmaher: @realDonaldTrump @TIMENOUT @surveyusa Looking forward to seeing you in Dallas and voting for you."" Great!",1
"When Champ and Major go to the vet, I want them to get the best care, and for their caretakers to be paid a fair wage. @marspetcareUS are standing in the way of unionization efforts at @VCAPetHealth and @bluepearlvet. Vet techs deserve a voice in the workplace.",0
"""@ron_fournier: President Donald Trump (just getting used to it)"" Wow, very nice!",1
"President Trump continues to undermine registered apprenticeships—programs that provide a path to the middle class &amp; a good union job. As president, I will work to save these important programs &amp; ensure every American has the skills they need to get ahead. #SaveApprenticeshipWeek",0
The reporter who pulled-back from his 14 year old never retracted story is having fun. I dont know what he looks like and dont know him!,1
"""@CodyShirk @genemarks @Entrepreneur @realDonaldTrump Because he speaks &amp; acts like a real person; not like a slimy, calculated politician.""",1
"Huma Abedin, the top aide to Hillary Clinton and the wife of perv sleazebag Anthony Wiener, was a major security risk as a collector of info",1
